Date,Open,High,Low,Close,Volume
2018-01-02,100.09934283060224,100.07118212701457,100.11284130231729,100.07166249923391,8961
2018-01-03,100.07166249923391,100.20800559330016,100.08059230939855,100.20129303681277,5601
2018-01-04,100.20129303681277,100.55836740996162,100.20505766401995,100.5065121587043,2460
2018-01-05,100.5065121587043,100.3494661245406,100.63335980157915,100.45944428069704,8669
2018-01-08,100.45944428069704,100.40629594273562,100.26229140565886,100.41240174353567,2416
2018-01-09,100.41240174353567,100.80955276812901,100.4082521375458,100.72954684687423,8766
2018-01-10,100.72954684687423,100.75761562511296,100.68492344302207,100.88415355187847,2428
2018-01-11,100.88415355187847,100.91376889538353,100.69352234223453,100.7894284997998,5378
2018-01-12,100.7894284997998,100.76191966094015,100.89235088030274,100.8987971332395,8529
2018-01-15,100.8987971332395,100.94585935741392,100.757552090071,100.80528055768943,5474
2018-01-16,100.80528055768943,100.80168770806694,100.73833902556305,100.71138452074399,4071
2018-01-17,100.71138452074399,100.59738035391092,100.62610506360024,100.7601212314864,1555
2018-01-18,100.7601212314864,100.87748051004458,100.58807604164527,100.37455653268333,9547
2018-01-19,100.37455653268333,100.30082222892959,100.03819304018668,100.02828080769571,2563
2018-01-22,100.02828080769571,99.94723264940092,99.97602280091053,99.91579149795655,2040
2018-01-23,99.91579149795655,99.93583152804798,99.6702934451639,99.71339585187259,3686
2018-01-24,99.71339585187259,99.89067170426888,99.66652614974967,99.77606518921351,3553
2018-01-25,99.77606518921351,99.6747104851825,99.66534295742464,99.59486705050836,2779
2018-01-26,99.59486705050836,99.60101004695368,99.38427916690222,99.3135506517695,1075
2018-01-29,99.3135506517695,99.64738034351143,99.32454122245512,99.60466821826948,5326
2018-01-30,99.60466821826948,99.67370477232116,99.64896089477806,99.55969147126646,6835
2018-01-31,99.55969147126646,99.59070648498518,99.47586383432342,99.57313764571514,6057
2018-02-01,99.57313764571514,99.53659153217428,99.32606271421712,99.2894043512025,3349
2018-02-02,99.2894043512025,99.20723341114741,99.4696203532625,99.18130147828813,3773
2018-02-05,99.18130147828813,99.2118501297593,99.21847681768665,99.20330437190967,3262
2018-02-06,99.20330437190967,99.09694463917465,99.07772945150843,98.97493963952739,4229
2018-02-07,98.97493963952739,98.75995127011797,99.13639506489805,99.0493090169043,1392
2018-02-08,99.0493090169043,99.09254996385067,99.05274233990099,98.93032332249375,2108
2018-02-09,98.93032332249375,99.01974988858487,98.86179110752336,98.87260860853736,5362
2018-02-12,98.87260860853736,98.63897931466961,98.62241590701217,98.7536240038011,6188
2018-02-13,98.7536240038011,99.01937840597807,98.72269590202521,99.11946237056797,9802
2018-02-14,99.11946237056797,99.18083260804326,99.17690136220867,99.11678669524895,6057
2018-02-15,99.11678669524895,99.3207190348468,98.86202071049446,98.90711287818785,4998
2018-02-16,98.90711287818785,99.07188399208434,98.95252017532196,99.06982396312539,9864
2018-02-19,99.06982396312539,98.99770083989318,98.89657234633053,98.82792643214712,7566
2018-02-20,98.82792643214712,98.8511267175896,98.94200970099926,98.86920954415007,4677
2018-02-21,98.86920954415007,99.00514248893214,98.65423056400691,98.4817074719195,6796
2018-02-22,98.4817074719195,98.41809181659363,98.25840175882878,98.2201034120477,7363
2018-02-23,98.2201034120477,98.180247246475,98.20457938192311,98.2587748739375,9123
2018-02-26,98.2587748739375,98.35639267320792,98.26826899737698,98.40389651680889,9222
2018-02-27,98.40389651680889,98.34377972776703,98.44482928334102,98.43762313002587,8690
2018-02-28,98.43762313002587,98.44969850436101,98.50793030723572,98.41485484595113,2400
2018-03-01,98.41485484595113,98.57474734061275,98.29576428070769,98.35558869296112,5071
2018-03-02,98.35558869296112,98.38736534506293,98.19391109979716,98.06474689144497,9808
2018-03-05,98.06474689144497,98.0399999091318,97.84757279199901,97.92356421124998,3786
2018-03-06,97.92356421124998,97.89498901172077,97.93139967853551,97.83334943071743,8169
2018-03-07,97.83334943071743,97.88693751836081,97.90696269021738,98.04019304701474,1870
2018-03-08,98.04019304701474,98.1942096080524,98.18399695026119,98.10756985390228,5196
2018-03-09,98.10756985390228,98.09993343565911,97.81065257702068,97.76163468350731,3739
2018-03-12,97.76163468350731,97.80734519309017,97.66628654323932,97.82500064075282,1940
2018-03-13,97.82500064075282,98.13736639062323,97.69925682212904,97.74965929209587,1340
2018-03-14,97.74965929209587,97.77886228710115,97.5218105564266,97.61732150230141,8422
2018-03-15,97.61732150230141,97.6632642963586,97.56635134552494,97.73674190418764,5133
2018-03-16,97.73674190418764,97.89651824516085,97.84461099736615,97.93827497265471,1659
2018-03-19,97.93827497265471,98.2333771958782,97.9706718986649,98.12069090941985,4457
2018-03-20,98.12069090941985,98.1318050803614,98.03242689023658,97.95600170301606,3975
2018-03-21,97.95600170301606,97.81511374292259,97.76516609353916,97.8954232869851,1453
2018-03-22,97.8954232869851,98.05032955997633,98.01258341811207,97.96028163465861,9184
2018-03-23,97.96028163465861,98.08583170072183,97.87273475730981,98.15141098545907,6442
2018-03-26,98.15141098545907,98.33527780539073,97.96978704220584,98.05734773035427,1818
2018-03-27,98.05734773035427,98.16325437909956,97.84159618965373,98.0209372766863,5868
2018-03-28,98.0209372766863,97.97709036520943,97.84411830219904,97.8040492944982,1012
2018-03-29,97.8040492944982,97.9293378818884,97.50056027425917,97.57006159124222,8727
2018-03-30,97.57006159124222,97.73524940557937,97.34744068102135,97.72861798031317,1920
2018-04-02,97.72861798031317,98.07727135946968,97.78897924780695,97.99370490759678,5920
2018-04-03,97.99370490759678,98.04120567225377,98.1299944472842,97.97959183038778,3418
2018-04-04,97.97959183038778,98.09315120094138,98.1637944461471,98.17624331783543,7475
2018-04-05,98.17624331783543,98.1840244484139,98.10627192827438,98.24725145061059,3017
2018-04-06,98.24725145061059,98.34844227003977,98.30526458432715,98.12048896511769,8957
2018-04-09,98.12048896511769,98.15853753040612,98.15702109264298,98.19140959216234,5792
2018-04-10,98.19140959216234,98.45369681792904,98.14846919389375,98.49345354909353,7830
2018-04-11,98.49345354909353,98.3993802276907,98.46815901715252,98.48639628845568,3434
2018-04-12,98.48639628845568,98.83643781411133,98.44449575696275,98.79458851872911,3868
2018-04-13,98.79458851872911,98.99835481943536,98.25510926935537,98.27695523956412,2438
2018-04-16,98.27695523956412,98.333417048432,98.15127220127171,98.43850339083164,4543
2018-04-17,98.43850339083164,98.45802549920585,98.53224799010614,98.45564095707549,2781
2018-04-18,98.45564095707549,98.59468203703167,98.46337716660918,98.3967630363935,7343
2018-04-19,98.3967630363935,98.4069830699024,98.47279022473764,98.4148209631631,3263
2018-04-20,98.4148209631631,98.4593410524998,97.94223008826451,98.02360848539831,1211
2018-04-23,98.02360848539831,97.91946883813783,97.89232088105305,97.98054242314103,9699
2018-04-24,97.98054242314103,98.09251832477698,97.93633112159915,98.05052259006672,7159
2018-04-25,98.05052259006672,98.3219353264142,97.93448041754613,98.34033915690603,8027
2018-04-26,98.34033915690603,98.43727617899833,98.35413427515537,98.23840541882612,1331
2018-04-27,98.23840541882612,98.3550523311484,97.91603457491048,98.07955517414703,7860
2018-04-30,98.07955517414703,98.33353842425136,97.83188231599091,97.9811309588665,9044
